SampleID,longitude,latitude,Easting,Northing,class,classnum,subclass,type,Source
Supplemental353,-107.044367,38.98415052,322927.271,4317005.603,AlpineShale,2,,Community,Supplemental
Supplemental354,-107.048514,38.98278545,322564.6375,4316862.175,AlpineShale,2,,Community,Supplemental
Supplemental355,-107.048858,38.98269234,322534.6062,4316852.512,AlpineShale,2,,Community,Supplemental
Supplemental356,-107.048955,38.983016,322527.0121,4316888.622,AlpineShale,2,,Community,Supplemental
Supplemental357,-107.048344,38.9823989,322578.3984,4316818.942,AlpineShale,2,,Community,Supplemental
Supplemental358,-107.048177,38.981884,322591.5791,4316761.47,AlpineShale,2,,Community,Supplemental
Supplemental359,-107.042583,38.98907516,323094.0698,4317548.699,AlpineShale,2,,Community,Supplemental
Supplemental360,-107.043142,38.98903299,323045.5461,4317545.105,AlpineShale,2,,Community,Supplemental
Supplemental361,-107.042852,38.9892704,323071.2562,4317570.89,AlpineShale,2,,Community,Supplemental
Supplemental362,-107.043571,38.98906356,323008.4637,4317549.332,AlpineShale,2,,Community,Supplemental
Supplemental363,-107.044467,38.98436415,322919.1412,4317029.507,AlpineShale,2,,Community,Supplemental
Supplemental364,-107.041956,38.98873288,323147.5263,4317509.492,AlpineShale,2,,Community,Supplemental
Supplemental365,-107.041826,38.98886656,323159.1193,4317524.076,AlpineShale,2,,Community,Supplemental
Supplemental366,-107.041689,38.98876803,323170.7405,4317512.874,AlpineShale,2,,Community,Supplemental
Supplemental367,-107.071571,38.99124523,320588.7029,4317846.289,AlpineShale,2,,Community,Supplemental
Supplemental368,-107.071656,38.99133874,320581.5769,4317856.834,AlpineShale,2,,Community,Supplemental
Supplemental369,-107.070906,38.99139957,320646.6912,4317862.107,AlpineShale,2,,Community,Supplemental
Supplemental370,-107.071404,38.9906697,320601.7139,4317782.084,AlpineShale,2,,Community,Supplemental
Supplemental371,-107.070537,38.99052022,320676.4317,4317763.785,AlpineShale,2,,Community,Supplemental
Supplemental372,-107.070719,38.99037167,320660.2927,4317747.656,AlpineShale,2,,Community,Supplemental
Supplemental373,-107.06992,38.99036628,320729.4848,4317745.484,AlpineShale,2,,Community,Supplemental
Supplemental374,-107.069913,38.99148427,320732.9128,4317869.552,AlpineShale,2,,Community,Supplemental
Supplemental375,-107.069991,38.99169808,320726.6966,4317893.435,AlpineShale,2,,Community,Supplemental
Supplemental376,-107.070171,38.99199111,320711.8458,4317926.312,AlpineShale,2,,Community,Supplemental
Supplemental377,-107.069638,38.99176861,320757.4492,4317900.568,AlpineShale,2,,Community,Supplemental
Supplemental378,-107.08336,38.99813956,319585.1211,4318634.771,AlpineShale,2,,Community,Supplemental
Supplemental379,-107.083142,38.9986493,319605.2962,4318690.913,AlpineShale,2,,Community,Supplemental
Supplemental380,-107.089003,38.99706674,319093.6698,4318526.905,AlpineShale,2,,Community,Supplemental
Supplemental381,-107.089059,38.99675313,319088.0208,4318492.21,AlpineShale,2,,Community,Supplemental
Supplemental382,-107.088527,38.99699,319134.6995,4318517.442,AlpineShale,2,,Community,Supplemental
Supplemental383,-107.0883,38.9964598,319153.0092,4318458.146,AlpineShale,2,,Community,Supplemental
Supplemental384,-107.088119,38.99699162,319170.0395,4318516.811,AlpineShale,2,,Community,Supplemental
Supplemental385,-107.087347,38.99600512,319234.3893,4318405.789,AlpineShale,2,,Community,Supplemental
Supplemental386,-107.081183,38.99643356,319769.3325,4318441.114,AlpineShale,2,,Community,Supplemental
Supplemental387,-107.082299,38.99772656,319675.9613,4318586.831,AlpineShale,2,,Community,Supplemental
Supplemental388,-107.083194,38.99792656,319598.9565,4318610.802,AlpineShale,2,,Community,Supplemental
Supplemental389,-107.082994,38.99907821,319619.2033,4318738.223,AlpineShale,2,,Community,Supplemental
Supplemental390,-107.083122,38.99921802,319608.4731,4318753.994,AlpineShale,2,,Community,Supplemental
Supplemental391,-107.079503,38.99677044,319915.6885,4318475.177,AlpineShale,2,,Community,Supplemental
Supplemental392,-107.079205,38.99654272,319940.9201,4318449.314,AlpineShale,2,,Community,Supplemental
Supplemental393,-107.081292,38.99590873,319758.5602,4318383.081,AlpineShale,2,,Community,Supplemental
Supplemental900,-107.099375,38.95913556,318098.3045,4314337.732,AlpineShale,2,,Community,Supplemental
Supplemental901,-107.099872,38.95842584,318053.4216,4314259.956,AlpineShale,2,,Community,Supplemental
Supplemental902,-107.100023,38.9580907,318039.4792,4314223.062,AlpineShale,2,,Community,Supplemental
Supplemental903,-107.100154,38.95785475,318027.5235,4314197.136,AlpineShale,2,,Community,Supplemental
Supplemental904,-107.10049,38.95756119,317997.656,4314165.227,AlpineShale,2,,Community,Supplemental
Supplemental905,-107.098552,38.95855739,318168.1422,4314271.92,AlpineShale,2,,Community,Supplemental
Supplemental906,-107.098741,38.95909306,318153.1344,4314331.749,AlpineShale,2,,Community,Supplemental
Supplemental907,-107.097781,38.95815799,318233.9319,4314226.053,AlpineShale,2,,Community,Supplemental
Supplemental908,-107.097979,38.95786692,318216.0301,4314194.144,AlpineShale,2,,Community,Supplemental
Supplemental909,-107.098015,38.95752487,318212.0361,4314156.253,AlpineShale,2,,Community,Supplemental
Supplemental910,-107.09806,38.9571018,318207.0551,4314109.388,AlpineShale,2,,Community,Supplemental
Supplemental911,-107.096909,38.95748186,318307.7675,4314149.272,AlpineShale,2,,Community,Supplemental
Supplemental912,-107.096799,38.95803189,318318.705,4314210.098,AlpineShale,2,,Community,Supplemental
Supplemental913,-107.096776,38.95841863,318321.6861,4314252.975,AlpineShale,2,,Community,Supplemental
Supplemental914,-107.098301,38.95823847,318189.0771,4314236.023,AlpineShale,2,,Community,Supplemental
Supplemental915,-107.097933,38.95863142,318221.9706,4314278.901,AlpineShale,2,,Community,Supplemental
Supplemental916,-107.097209,38.95701872,318280.5873,4314098.469,AlpineShale,2,,Community,Supplemental
Supplemental917,-107.097083,38.95694289,318291.3122,4314089.801,AlpineShale,2,,Community,Supplemental
Supplemental918,-107.097289,38.95875036,318278.08,4314290.816,AlpineShale,2,,Community,Supplemental
Supplemental919,-107.097247,38.95846475,318280.9896,4314259.034,AlpineShale,2,,Community,Supplemental
Supplemental920,-107.097425,38.958376,318265.3383,4314249.539,AlpineShale,2,,Community,Supplemental
Supplemental921,-107.097863,38.95769871,318225.6522,4314175.243,AlpineShale,2,,Community,Supplemental
Supplemental922,-107.09867,38.95827675,318157.1993,4314241.008,AlpineShale,2,,Community,Supplemental
Supplemental923,-107.098968,38.95739989,318129.1335,4314144.284,AlpineShale,2,,Community,Supplemental
Supplemental924,-107.09968,38.95682551,318065.965,4314081.958,AlpineShale,2,,Community,Supplemental
Supplemental925,-107.100778,38.95659747,317970.2323,4314058.843,AlpineShale,2,,Community,Supplemental
Supplemental926,-107.100909,38.95700049,317959.9119,4314103.834,AlpineShale,2,,Community,Supplemental
Supplemental927,-107.101311,38.95720153,317925.5907,4314126.95,AlpineShale,2,,Community,Supplemental
Supplemental928,-107.101346,38.95760254,317923.5845,4314171.527,AlpineShale,2,,Community,Supplemental
Supplemental929,-107.098639,38.95739465,318157.6299,4314143.046,AlpineShale,2,,Community,Supplemental
Supplemental1072,-106.986952,38.96313289,327849.7945,4314562.852,AspenFringe,3,,Community,Supplemental
Supplemental1073,-106.986329,38.96322565,327904.0006,4314571.969,AspenFringe,3,,Community,Supplemental
Supplemental1074,-106.986201,38.96195681,327912.0206,4314430.906,AspenFringe,3,,Community,Supplemental
Supplemental1075,-106.985792,38.96194927,327947.4418,4314429.296,AspenFringe,3,,Community,Supplemental
Supplemental1076,-106.987398,38.96071856,327805.303,4314295.742,AspenFringe,3,,Community,Supplemental
Supplemental1077,-106.985665,38.96139083,327957.0951,4314367.078,AspenFringe,3,,Community,Supplemental
Supplemental1078,-106.985205,38.96087672,327995.7104,4314309.151,AspenFringe,3,,Community,Supplemental
Supplemental1079,-106.983643,38.96347432,328137.337,4314594.495,AspenFringe,3,,Community,Supplemental
Supplemental1080,-106.983675,38.96326115,328134.049,4314570.897,AspenFringe,3,,Community,Supplemental
Supplemental1081,-106.981696,38.95517732,328286.0053,4313669.986,AspenFringe,3,,Community,Supplemental
Supplemental1082,-106.981553,38.95561355,328299.4505,4313718.131,AspenFringe,3,,Community,Supplemental
Supplemental1083,-106.980792,38.95483295,328363.5125,4313630.063,AspenFringe,3,,Community,Supplemental
Supplemental1084,-106.98044,38.95532032,328395.192,4313683.49,AspenFringe,3,,Community,Supplemental
Supplemental1085,-106.979996,38.95518503,328433.3414,4313667.638,AspenFringe,3,,Community,Supplemental
Supplemental1086,-106.979243,38.94024196,328462.5669,4312007.777,AspenFringe,3,,Community,Supplemental
Supplemental1087,-106.979693,38.93962738,328422.0811,4311940.416,AspenFringe,3,,Community,Supplemental
Supplemental1088,-106.978419,38.94023772,328533.9773,4312005.755,AspenFringe,3,,Community,Supplemental
Supplemental1089,-106.981146,38.94104119,328299.5519,4312100.063,AspenFringe,3,,Community,Supplemental
Supplemental1090,-106.98101,38.94089177,328310.9791,4312083.224,AspenFringe,3,,Community,Supplemental
Supplemental1091,-106.968382,38.93085398,329381.4451,4310945.473,AspenFringe,3,,Community,Supplemental
Supplemental1092,-106.968893,38.93101915,329337.5441,4310964.761,AspenFringe,3,,Community,Supplemental
Supplemental1093,-106.969296,38.93116999,329302.9711,4310982.256,AspenFringe,3,,Community,Supplemental
Supplemental1094,-106.969622,38.93078456,329273.7869,4310940.091,AspenFringe,3,,Community,Supplemental
Supplemental1095,-106.970252,38.93111747,329219.9728,4310978.219,AspenFringe,3,,Community,Supplemental
Supplemental1096,-106.970343,38.93122507,329212.3425,4310990.331,AspenFringe,3,,Community,Supplemental
Supplemental1097,-106.970404,38.93157163,329207.8862,4311028.908,AspenFringe,3,,Community,Supplemental
Supplemental1098,-106.967272,38.9303998,329476.5795,4310892.989,AspenFringe,3,,Community,Supplemental
Supplemental1099,-106.955574,38.87761418,330365.0258,4305012.858,AspenFringe,3,,Community,Supplemental
Supplemental1100,-106.954914,38.87657842,330419.8191,4304896.68,AspenFringe,3,,Community,Supplemental
Supplemental1101,-106.954499,38.87629534,330455.1486,4304864.491,AspenFringe,3,,Community,Supplemental
Supplemental1102,-106.954936,38.87647862,330417.6733,4304885.644,AspenFringe,3,,Community,Supplemental
Supplemental1103,-106.993199,38.87264526,327088.9451,4304532.017,AspenFringe,3,,Community,Supplemental
Supplemental1104,-106.993026,38.87277096,327104.2589,4304545.64,AspenFringe,3,,Community,Supplemental
Supplemental1105,-106.992462,38.8727141,327153.0526,4304538.261,AspenFringe,3,,Community,Supplemental
Supplemental1106,-106.992483,38.87184943,327149.1355,4304442.337,AspenFringe,3,,Community,Supplemental
Supplemental1107,-106.992406,38.87142115,327154.7782,4304394.659,AspenFringe,3,,Community,Supplemental
Supplemental1108,-106.992432,38.87165085,327153.079,4304420.201,AspenFringe,3,,Community,Supplemental
Supplemental1109,-106.992221,38.87229884,327172.9551,4304491.718,AspenFringe,3,,Community,Supplemental
Supplemental1110,-106.993163,38.8722981,327091.2269,4304493.42,AspenFringe,3,,Community,Supplemental
Supplemental1111,-106.993439,38.87162854,327065.6584,4304419.633,AspenFringe,3,,Community,Supplemental
220,-107.0300867,38.96218708,324109.9193,4314540.303,DrySubalpGranite,4,,Community,MeadowPlot
221,-107.0301553,38.96212296,324103.8183,4314533.319,DrySubalpGranite,4,,Community,MeadowPlot
222,-107.0301967,38.96207893,324100.127,4314528.512,DrySubalpGranite,4,,Community,MeadowPlot
223,-107.0301865,38.96196356,324100.7208,4314515.688,DrySubalpGranite,4,,Community,MeadowPlot
226,-107.0304427,38.96179468,324078.1083,4314497.44,DrySubalpGranite,4,,Community,MeadowPlot
227,-107.0304976,38.96170985,324073.1333,4314488.132,DrySubalpGranite,4,,Community,MeadowPlot
229,-107.0296418,38.9618219,324147.5678,4314498.914,DrySubalpGranite,4,,Community,MeadowPlot
232,-107.0296214,38.96155467,324148.679,4314469.216,DrySubalpGranite,4,,Community,MeadowPlot
233,-107.0295994,38.96151683,324150.4895,4314464.974,DrySubalpGranite,4,,Community,MeadowPlot
234,-107.0296355,38.96149229,324147.2975,4314462.321,DrySubalpGranite,4,,Community,MeadowPlot
235,-107.0298098,38.96144151,324132.07,4314457.021,DrySubalpGranite,4,,Community,MeadowPlot
Supplemental394,-106.991333,38.96292577,327469.6883,4314548.155,DrySubalpGranite,4,,Community,Supplemental
Supplemental395,-106.990686,38.96270154,327525.2057,4314522.043,DrySubalpGranite,4,,Community,Supplemental
Supplemental396,-106.990249,38.96266843,327562.9907,4314517.541,DrySubalpGranite,4,,Community,Supplemental
Supplemental397,-106.992834,38.96198878,327337.3544,4314447.008,DrySubalpGranite,4,,Community,Supplemental
Supplemental398,-106.993152,38.96258641,327311.2514,4314513.939,DrySubalpGranite,4,,Community,Supplemental
Supplemental399,-106.993487,38.96193165,327280.6337,4314441.906,DrySubalpGranite,4,,Community,Supplemental
Supplemental400,-106.993939,38.9624675,327242.7702,4314502.234,DrySubalpGranite,4,,Community,Supplemental
Supplemental401,-106.990213,38.96249868,327565.6983,4314498.633,DrySubalpGranite,4,,Community,Supplemental
Supplemental402,-106.989804,38.96249754,327601.1348,4314497.733,DrySubalpGranite,4,,Community,Supplemental
Supplemental403,-106.991123,38.9630781,327488.254,4314564.664,DrySubalpGranite,4,,Community,Supplemental
Supplemental404,-106.989347,38.96176435,327638.9559,4314415.495,DrySubalpGranite,4,,Community,Supplemental
Supplemental405,-106.989016,38.96180786,327667.7423,4314419.698,DrySubalpGranite,4,,Community,Supplemental
Supplemental406,-106.992094,38.96177156,327400.9475,4314421.498,DrySubalpGranite,4,,Community,Supplemental
Supplemental407,-106.98993,38.9616868,327588.2512,4314407.992,DrySubalpGranite,4,,Community,Supplemental
Supplemental408,-106.989121,38.96123005,327657.2436,4314355.768,DrySubalpGranite,4,,Community,Supplemental
Supplemental409,-106.988119,38.96245384,327747.0316,4314489.694,DrySubalpGranite,4,,Community,Supplemental
Supplemental410,-106.987051,38.96220512,327838.97,4314460.071,DrySubalpGranite,4,,Community,Supplemental
Supplemental411,-106.985692,38.96222827,327956.7818,4314460.072,DrySubalpGranite,4,,Community,Supplemental
Supplemental412,-106.985857,38.96262131,327943.4358,4314504.005,DrySubalpGranite,4,,Community,Supplemental
Supplemental413,-106.984975,38.96266032,328019.954,4314506.669,DrySubalpGranite,4,,Community,Supplemental
Supplemental414,-106.984912,38.96123393,328021.9629,4314348.243,DrySubalpGranite,4,,Community,Supplemental
Supplemental415,-106.983685,38.96076299,328127.1441,4314293.659,DrySubalpGranite,4,,Community,Supplemental
Supplemental416,-106.984332,38.96139373,328072.6062,4314364.883,DrySubalpGranite,4,,Community,Supplemental
Supplemental417,-106.983928,38.96066289,328105.846,4314283.008,DrySubalpGranite,4,,Community,Supplemental
Supplemental418,-106.983036,38.96119985,328184.4359,4314340.919,DrySubalpGranite,4,,Community,Supplemental
Supplemental419,-106.982935,38.96142948,328193.7423,4314366.214,DrySubalpGranite,4,,Community,Supplemental
Supplemental420,-106.9827,38.96071675,328212.3832,4314286.669,DrySubalpGranite,4,,Community,Supplemental
Supplemental421,-106.980433,38.96094719,328409.3761,4314307.971,DrySubalpGranite,4,,Community,Supplemental
Supplemental422,-106.97962,38.96016329,328477.9319,4314219.439,DrySubalpGranite,4,,Community,Supplemental
Supplemental423,-106.979678,38.96116392,328475.3198,4314330.602,DrySubalpGranite,4,,Community,Supplemental
Supplemental424,-106.979888,38.96152622,328457.9974,4314371.207,DrySubalpGranite,4,,Community,Supplemental
Supplemental425,-106.977382,38.95840793,328667.6281,4314020.409,DrySubalpGranite,4,,Community,Supplemental
Supplemental426,-106.977565,38.95728324,328649.0606,4313895.93,DrySubalpGranite,4,,Community,Supplemental
Supplemental427,-106.978143,38.95760333,328599.7457,4313932.543,DrySubalpGranite,4,,Community,Supplemental
Supplemental428,-106.979283,38.95798584,328501.8822,4313977.141,DrySubalpGranite,4,,Community,Supplemental
Supplemental429,-106.970592,38.95091796,329238.0222,4313176.391,DrySubalpGranite,4,,Community,Supplemental
Supplemental430,-106.971724,38.95148489,329141.2821,4313241.434,DrySubalpGranite,4,,Community,Supplemental
Supplemental431,-106.972282,38.9518361,329093.7687,4313281.459,DrySubalpGranite,4,,Community,Supplemental
Supplemental432,-106.972692,38.95206959,329058.7987,4313308.142,DrySubalpGranite,4,,Community,Supplemental
